Variable 1,Variable 2,Importance,Group
Artist_Career_timeline,Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.012650719622330654,Artist & Artist
Artist_Career_timeline,Artist_Residency-(United Kingdom),0.004009564537277015,Artist & Artist
Artist_Career_timeline,Artist_Residency-(United Arab Emirates),0.001306149402065998,Artist & Artist
Artist_Career_timeline,Artist_Residency-(Sweden),0.0023559585268297465,Artist & Artist
Artist_Career_timeline,Artist_Residency-(Poland),0.002775358502586633,Artist & Artist
Artist_Career_timeline,Artist_Residency-(Netherlands),0.005578980125111029,Artist & Artist
Artist_Career_timeline,Artist_Residency-(Italy),0.008705276192549355,Artist & Artist
Artist_Career_timeline,Artist_Residency-(France),0.004994596279051172,Artist & Artist
Artist_Career_timeline,Artist_Residency-(Finland),0.000786583704243745,Artist & Artist
Artist_Career_timeline,Artist_Residency-(China),0.0017572565341006977,Artist & Artist
Artist_Career_timeline,Artwork_Creative_fields-(Illustration),0.005243053570458993,Artist & Artwork
Artist_Career_timeline,Artwork_Creative_fields-(Drawing),0.00241775078478512,Artist & Artwork
Artist_Career_timeline,Artwork_Creative_fields-(Architecture),0.0009311049237167506,Artist & Artwork
Artist_Career_timeline,Artwork_Visual_Features_latent_PCA_embeddings_dim-104,0.008114613504545174,Artist & Artwork
Artist_Career_timeline,Artwork_Visual_Features_saturation_Standard_deviation,0.010278626076577918,Artist & Artwork
Artist_Curation_status_of_the_last_project,Artist_Collaborator_count,0.0031396626744693494,Artist & Artist
Artist_Curation_status_of_the_last_project,Artist_Inter_project_publication_period,0.004109301374691786,Artist & Artist
Artist_Platform_membership_join_year_2010,Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.010061265001013104,Artist & Artist
Artist_Platform_membership_join_year_2010,Artist_Collaborator_count,0.004126347315161616,Artist & Artist
Artist_Platform_membership_join_year_2010,Artist_Visual_distance_CH_Neighboring,0.006451948510075864,Artist & Artist
Artist_Platform_membership_join_year_2010,Artist_Visual_distance_HSV_Neighboring,0.00527737615748452,Artist & Artist
Artist_Platform_membership_join_year_2010,Artist_Visual_distance_RGB_Neighboring,0.0022552630984748645,Artist & Artist
Artist_Platform_membership_join_year_2013,Artist_Collaborator_count,0.008867573235457879,Artist & Artist
Artist_Platform_membership_join_year_2014,Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0061502189166416105,Artist & Artist
Artist_Platform_membership_join_year_2015,Artist_Visual_distance_HSV_Neighboring,0.003200063274046038,Artist & Artist
Artist_Project_publication_year_2019,Artist_Collaborator_count,0.004069821894014348,Artist & Artist
Artist_Residency-(Australia),Artist_Platform_membership_join_year_2014,0.0009183297457513369,Artist & Artist
Artist_Residency-(Austria),Artist_Platform_membership_join_year_2009,0.001253707565537156,Artist & Artist
Artist_Residency-(Belgium),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0033765854596208137,Artist & Artist
Artist_Residency-(Belgium),Artist_Visual_distance_HSV_Neighboring,0.0016542846979156008,Artist & Artist
Artist_Residency-(Belgium),Artist_Visual_distance_CH_Neighboring,0.0020050929139044495,Artist & Artist
Artist_Residency-(Brazil),Artist_Platform_membership_join_year_2009,0.0022197042675006374,Artist & Artist
Artist_Residency-(Bulgaria),Artist_Topic_diversity,0.000773459202063655,Artist & Artist
Artist_Residency-(Bulgaria),Artist_Visual_distance_CH_Neighboring,0.0010908382838100508,Artist & Artist
Artist_Residency-(Bulgaria),Artist_Platform_membership_join_year_2008,0.0007066697422851677,Artist & Artist
Artist_Residency-(Canada),Artist_Platform_membership_join_year_2012,0.003795698913770959,Artist & Artist
Artist_Residency-(China),Artist_Visual_distance_HSV_Neighboring,0.0030513804051636607,Artist & Artist
Artist_Residency-(China),Artist_Visual_distance_RGB_Neighboring,0.0016836493999455656,Artist & Artist
Artist_Residency-(China),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0028279601876461764,Artist & Artist
Artist_Residency-(Colombia),Artist_Topic_diversity,0.0016120695097989312,Artist & Artist
Artist_Residency-(Colombia),Artist_Platform_membership_join_year_2011,0.0015512082915689533,Artist & Artist
Artist_Residency-(Colombia),Artist_Platform_membership_join_year_2010,0.0014873566624306772,Artist & Artist
Artist_Residency-(Czech Republic),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0008493203981696112,Artist & Artist
Artist_Residency-(Finland),Artist_Collaborator_count,0.00040103298557263376,Artist & Artist
Artist_Residency-(Finland),Artist_Topic_diversity,0.0008491592196099072,Artist & Artist
Artist_Residency-(Finland),Artist_Platform_membership_join_year_2009,0.0006951012253546543,Artist & Artist
Artist_Residency-(Finland),Artist_Platform_membership_join_year_2010,0.0002793635717945597,Artist & Artist
Artist_Residency-(Finland),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0011128962909448476,Artist & Artist
Artist_Residency-(France),Artist_Platform_membership_join_year_2009,0.004593841624556645,Artist & Artist
Artist_Residency-(France),Artist_Visual_distance_CH_Neighboring,0.004523597820171085,Artist & Artist
Artist_Residency-(France),Artist_Platform_membership_join_year_2011,0.0035503007689020095,Artist & Artist
Artist_Residency-(France),Artist_Collaborator_count,0.002696634359029472,Artist & Artist
Artist_Residency-(Germany),Artist_Platform_membership_join_year_2011,0.006802911785262504,Artist & Artist
Artist_Residency-(Germany),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0021651391286652967,Artist & Artist
Artist_Residency-(Germany),Artist_Platform_membership_join_year_2009,0.004517877512039888,Artist & Artist
Artist_Residency-(Greece),Artist_Platform_membership_join_year_2010,0.0025835673413849842,Artist & Artist
Artist_Residency-(Israel),Artist_Platform_membership_join_year_2010,0.0013633352187712865,Artist & Artist
Artist_Residency-(Italy),Artist_Collaborator_count,0.002959662459918493,Artist & Artist
Artist_Residency-(Italy),Artist_Platform_membership_join_year_2013,0.003279294693302427,Artist & Artist
Artist_Residency-(Japan),Artist_Platform_membership_join_year_2010,0.0020418562429083496,Artist & Artist
Artist_Residency-(Japan),Artist_Visual_distance_RGB_Neighboring,0.0024449983760306353,Artist & Artist
Artist_Residency-(Japan),Artist_Visual_distance_HSV_Neighboring,0.002084921214285468,Artist & Artist
Artist_Residency-(Japan),Artist_Topic_diversity,0.0020611636333677766,Artist & Artist
Artist_Residency-(Japan),Artist_Inter_project_publication_period,0.002866946356175375,Artist & Artist
Artist_Residency-(Lithuania),Artist_Platform_membership_join_year_2016,0.0011493249592092437,Artist & Artist
Artist_Residency-(Mexico),Artist_Platform_membership_join_year_2008,0.0021735722256728284,Artist & Artist
Artist_Residency-(Netherlands),Artist_Project_publication_year_2011,0.00043481007428473537,Artist & Artist
Artist_Residency-(Netherlands),Artist_Visual_distance_HSV_Neighboring,0.0015031818893836344,Artist & Artist
Artist_Residency-(Netherlands),Artist_Visual_distance_RGB_Neighboring,0.004211778982698723,Artist & Artist
Artist_Residency-(Netherlands),Artist_Platform_membership_join_year_2010,0.0016950252192784183,Artist & Artist
Artist_Residency-(Netherlands),Artist_Visual_distance_CH_Neighboring,0.0036024001031350595,Artist & Artist
Artist_Residency-(New Zealand),Artist_Platform_membership_join_year_2011,0.0003443431890293507,Artist & Artist
Artist_Residency-(New Zealand),Artist_Platform_membership_join_year_2013,0.0012074841224769854,Artist & Artist
Artist_Residency-(New Zealand),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0011863276972674283,Artist & Artist
Artist_Residency-(Norway),Artist_Platform_membership_join_year_2007,0.0012298764860736362,Artist & Artist
Artist_Residency-(Poland),Artist_Platform_membership_join_year_2017,0.00041121295102554704,Artist & Artist
Artist_Residency-(Poland),Artist_Platform_membership_join_year_2014,0.002735765989692259,Artist & Artist
Artist_Residency-(Poland),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.001803776625330857,Artist & Artist
Artist_Residency-(Portugal),Artist_Visual_distance_RGB_Neighboring,0.0029706849918314853,Artist & Artist
Artist_Residency-(Portugal),Artist_Platform_membership_join_year_2008,0.0008927159389003822,Artist & Artist
Artist_Residency-(Russian Federation),Artist_Platform_membership_join_year_2008,0.0021834527478525557,Artist & Artist
Artist_Residency-(Russian Federation),Artist_Topic_diversity,0.0036095865510924075,Artist & Artist
Artist_Residency-(South Africa),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.002123074748597807,Artist & Artist
Artist_Residency-(South Africa),Artist_Platform_membership_join_year_2011,0.0015339468676772302,Artist & Artist
Artist_Residency-(South Africa),Artist_Platform_membership_join_year_2012,0.0023020884998270303,Artist & Artist
Artist_Residency-(South Africa),Artist_Platform_membership_join_year_2013,0.0010445077151889583,Artist & Artist
Artist_Residency-(South Africa),Artist_Inter_project_publication_period,0.0033023918541458573,Artist & Artist
Artist_Residency-(South Africa),Artist_Collaborator_count,0.001367473447943555,Artist & Artist
Artist_Residency-(South Korea),Artist_Platform_membership_join_year_2014,0.004573330121371471,Artist & Artist
Artist_Residency-(Spain),Artist_Platform_membership_join_year_2007,0.004703367055035684,Artist & Artist
Artist_Residency-(Spain),Artist_Project_publication_year_2011,0.0019413362493762344,Artist & Artist
Artist_Residency-(Switzerland),Artist_Platform_membership_join_year_2010,0.0014747500773522654,Artist & Artist
Artist_Residency-(Switzerland),Artist_Visual_distance_CH_Neighboring,0.002246428278590792,Artist & Artist
Artist_Residency-(Taiwan Region),Artist_Platform_membership_join_year_2012,0.0026013348908726867,Artist & Artist
Artist_Residency-(Taiwan Region),Artist_Project_publication_year_2013,0.0017038691818738242,Artist & Artist
Artist_Residency-(Taiwan Region),Artist_Platform_membership_join_year_2010,0.0023309956816391485,Artist & Artist
Artist_Residency-(Turkey),Artist_Platform_membership_join_year_2010,0.0020228815235256562,Artist & Artist
Artist_Residency-(USA),Artist_Collaborator_count,0.0058718508617029335,Artist & Artist
Artist_Residency-(USA),Artist_Topic_diversity,0.004766767474895089,Artist & Artist
Artist_Residency-(USA),Artist_Platform_membership_join_year_2007,0.002921910645110871,Artist & Artist
Artist_Residency-(Ukraine),Artist_Collaborator_count,0.0016670611022961235,Artist & Artist
Artist_Residency-(Ukraine),Artist_Platform_membership_join_year_2010,0.0022056281154357545,Artist & Artist
Artist_Residency-(United Arab Emirates),Artist_Platform_membership_join_year_2008,0.0010412382274756085,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Platform_membership_join_year_2009,0.005278913021549613,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Platform_membership_join_year_2010,0.007995228818834303,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Inter_project_publication_period,0.004862506758776912,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Topic_diversity,0.005866778283094901,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Platform_membership_join_year_2015,0.0020182718929559387,Artist & Artist
Artist_Topic_diversity,Artist_Curation_status_of_the_last_project,0.0026680319927499833,Artist & Artist
Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,Artist_Collaborator_count,0.008165923697335658,Artist & Artist
Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,Artist_Inter_project_publication_period,0.010350825227040936,Artist & Artist
Artwork_Assigned_creative_field_count,Artist_Platform_membership_join_year_2015,0.0016132938611389204,Artist & Artwork
Artwork_Assigned_creative_field_count,Artist_Platform_membership_join_year_2013,0.0006963929129503,Artist & Artwork
Artwork_Assigned_creative_field_count,Artist_Residency-(United Kingdom),0.0017840505828574324,Artist & Artwork
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Painting),0.004270832548372051,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Architecture),0.004226354324024104,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-102,0.002213906495667217,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-1,0.006448222829577671,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Visual_Features_value_Mean,0.005615008747909226,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artist_Career_timeline,0.00578367002845597,Artist & Artwork
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Illustration),0.0096601340108984,Artwork & Artwork
Artwork_Contributor_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-70,0.0065695010649407925,Artwork & Artwork
Artwork_Contributor_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-112,0.0037506505883907752,Artwork & Artwork
Artwork_Contributor_count,Artwork_Creative_fields-(Advertising),0.0007515553852215252,Artwork & Artwork
Artwork_Contributor_count,Artwork_Creative_fields-(Drawing),0.0009733085522580646,Artwork & Artwork
Artwork_Contributor_count,Artwork_Creative_fields-(Photography),0.00490470762006529,Artwork & Artwork
Artwork_Contributor_count,Artist_Residency-(Belgium),0.0006353123592581361,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(France),0.003845766673879554,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(Finland),0.0003962560009672525,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(Italy),0.007503914211487922,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(Mexico),0.001628653495334668,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(USA),0.0006551909675543716,Artist & Artwork
Artwork_Contributor_count,Artist_Platform_membership_join_year_2013,0.003824374504213936,Artist & Artwork
Artwork_Contributor_count,Artist_Curation_status_of_the_last_project,0.002500535883863902,Artist & Artwork
Artwork_Contributor_count,Artist_Inter_project_publication_period,0.005814277670555877,Artist & Artwork
Artwork_Contributor_count,Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.006665209953654245,Artist & Artwork
Artwork_Creative_fields-(Advertising),Artwork_Creative_fields-(DigitalArt),0.0057461086425968765,Artwork & Artwork
Artwork_Creative_fields-(Advertising),Artist_Residency-(Poland),0.0023338326993615106,Artist & Artwork
Artwork_Creative_fields-(Advertising),Artist_Residency-(Mexico),0.0008595059051514012,Artist & Artwork
Artwork_Creative_fields-(Advertising),Artist_Residency-(Colombia),0.0003368610653291571,Artist & Artwork
Artwork_Creative_fields-(Animation),Artist_Topic_diversity,0.0012491394801601742,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Residency-(Spain),0.0022181042620994192,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Visual_distance_HSV_Neighboring,0.0013083248119086428,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Topic_diversity,0.0021145636077461163,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Residency-(Germany),0.0006121179155333798,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Inter_project_publication_period,0.002401412305077754,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Platform_membership_join_year_2011,0.0023292580918600793,Artist & Artwork
Artwork_Creative_fields-(ArtDirection),Artist_Residency-(Poland),0.002341401944318622,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(France),0.0014832801307127963,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(Mexico),0.0009000248758978309,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(South Africa),0.0015506911355383716,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Platform_membership_join_year_2008,0.0020341360553452767,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(Finland),0.0003520299485092415,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(Israel),0.0006941715063711631,Artist & Artwork
Artwork_Creative_fields-(CharacterDesign),Artist_Residency-(Austria),0.0017435579941637515,Artist & Artwork
Artwork_Creative_fields-(CharacterDesign),Artist_Residency-(United Kingdom),0.004860070737976604,Artist & Artwork
Artwork_Creative_fields-(Crafts),Artist_Residency-(Australia),0.001010757731932953,Artist & Artwork
Artwork_Creative_fields-(Crafts),Artist_Residency-(Belgium),0.000997302711248907,Artist & Artwork
Artwork_Creative_fields-(Crafts),Artist_Residency-(Taiwan Region),0.00030518905691175757,Artist & Artwork
Artwork_Creative_fields-(CreativeDirection),Artist_Residency-(South Africa),0.001076686364582241,Artist & Artwork
Artwork_Creative_fields-(DigitalArt),Artist_Residency-(France),0.002332576603350611,Artist & Artwork
Artwork_Creative_fields-(DigitalArt),Artist_Residency-(South Africa),0.003569056150388614,Artist & Artwork
Artwork_Creative_fields-(Drawing),Artist_Platform_membership_join_year_2013,0.0026739824680878897,Artist & Artwork
Artwork_Creative_fields-(Drawing),Artist_Residency-(Russian Federation),0.002715007018433946,Artist & Artwork
Artwork_Creative_fields-(Fashion),Artist_Residency-(Mexico),0.0013767887064658328,Artist & Artwork
Artwork_Creative_fields-(Fashion),Artist_Residency-(New Zealand),0.0014488591723020722,Artist & Artwork
Artwork_Creative_fields-(FashionStyling),Artist_Topic_diversity,0.0011681083459928077,Artist & Artwork
Artwork_Creative_fields-(FashionStyling),Artist_Residency-(Spain),0.0007526855250346524,Artist & Artwork
Artwork_Creative_fields-(FashionStyling),Artist_Residency-(South Africa),0.00043053630562505106,Artist & Artwork
Artwork_Creative_fields-(FashionStyling),Artist_Residency-(Russian Federation),0.0012488240740055414,Artist & Artwork
Artwork_Creative_fields-(FashionStyling),Artist_Platform_membership_join_year_2012,0.001200083600574236,Artist & Artwork
Artwork_Creative_fields-(Graffiti),Artist_Residency-(Netherlands),0.000816502350128761,Artist & Artwork
Artwork_Creative_fields-(Graffiti),Artist_Platform_membership_join_year_2010,0.0003506654586689056,Artist & Artwork
Artwork_Creative_fields-(GraphicDesign),Artist_Residency-(United Kingdom),0.00675430111026441,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Platform_membership_join_year_2013,0.0006815275948388767,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(Netherlands),0.0004347342571874574,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(New Zealand),0.0004287247560982908,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(South Africa),0.0025960458914324885,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(USA),0.011142154999563768,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Platform_membership_join_year_2008,0.004198800768687532,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Platform_membership_join_year_2009,0.005616075722167944,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Visual_distance_HSV_Neighboring,0.008598929719593447,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(Germany),0.0023827666703623235,Artist & Artwork
Artwork_Creative_fields-(InteractionDesign),Artist_Residency-(USA),0.0011404971942463394,Artist & Artwork
Artwork_Creative_fields-(InteriorDesign),Artist_Residency-(Germany),0.0008858809750815994,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Project_publication_year_2013,0.0026567016535203975,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Platform_membership_join_year_2011,0.0037829023512246113,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Residency-(France),0.0017204395493028361,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Platform_membership_join_year_2007,0.001233602334522016,Artist & Artwork
Artwork_Creative_fields-(Packaging),Artist_Residency-(Bulgaria),0.0003237823707115038,Artist & Artwork
Artwork_Creative_fields-(Painting),Artist_Residency-(Belgium),0.0017553442674399249,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Greece),0.0010017435846585876,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Malaysia),0.0005446868498610955,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Mexico),0.0007367901971240764,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Russian Federation),0.0025788716898248686,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(USA),0.003069629026197841,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Topic_diversity,0.0057455301263289816,Artist & Artwork
Artwork_Creative_fields-(StreetArt),Artist_Platform_membership_join_year_2010,0.0011041163343180858,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Residency-(United Kingdom),0.0043103618500854035,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Residency-(Finland),0.0004380627912931523,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Topic_diversity,0.001465384577339794,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0038351718723280193,Artist & Artwork
Artwork_Creative_fields-(UI/UX),Artist_Residency-(USA),0.0015295467981921826,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(United Kingdom),0.0019300207020779368,Artist & Artwork
Artwork_Image_sample_count,Artist_Platform_membership_join_year_2008,0.003889192587109265,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Netherlands),0.0033318933883672848,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Germany),0.002095378628677378,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Czech Republic),0.0010131614926386368,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(France),0.003242486083900934,Artist & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(Branding),0.005440798187599836,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(ArtDirection),0.006370283453719181,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(Animation),0.0056994706060645335,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-106,0.008473307522412902,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Contributor_count,0.007508911163073259,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(Illustration),0.0028614539381166056,Artwork & Artwork
Artwork_Visual_Features_Complexity,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.010495399699708953,Artwork & Artwork
Artwork_Visual_Features_blue_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.009393053643719272,Artwork & Artwork
